年,性別,年齢,旧,新,確率
2016-17,1,16,27,99,0.1814
2016-17,1,16,31,22,0.0162
2016-17,1,16,31,23,0.0121
2016-17,1,16,31,25,0.0027
2016-17,1,16,31,24,0.0
2016-17,1,16,31,21,0.0
2016-17,1,16,31,27,0.0
2016-17,1,16,31,26,0.0
2016-17,1,16,31,15,0.0
2016-17,1,16,31,11,0.0
2016-17,1,16,31,17,0.0
2016-17,1,16,31,35,0.0
2016-17,1,16,31,34,0.0
2016-17,1,16,31,31,0.6339
2016-17,1,16,31,37,0.022
2016-17,1,16,31,99,0.3131
2016-17,1,16,34,22,0.031
2016-17,1,16,34,23,0.0
2016-17,1,16,34,25,0.0
2016-17,1,16,34,24,0.0
2016-17,1,16,34,21,0.0
2016-17,1,16,34,27,0.0
2016-17,1,16,34,26,0.0
2016-17,1,16,34,15,0.0
2016-17,1,16,34,11,0.0
2016-17,1,16,34,17,0.0
2016-17,1,16,34,35,0.0
2016-17,1,16,34,34,0.6559
2016-17,1,16,34,31,0.0
2016-17,1,16,34,37,0.0
2016-17,1,16,34,99,0.3131
2016-17,1,16,35,22,0.031
2016-17,1,16,35,23,0.0
2016-17,1,16,35,25,0.0
2016-17,1,16,35,24,0.0
2016-17,1,16,35,21,0.0
2016-17,1,16,35,27,0.0
2016-17,1,16,35,26,0.0
2016-17,1,16,35,15,0.0
2016-17,1,16,35,11,0.0
2016-17,1,16,35,17,0.0
2016-17,1,16,35,35,0.6559
2016-17,1,16,35,34,0.0
2016-17,1,16,35,31,0.0
2016-17,1,16,35,37,0.0
2016-17,1,16,35,99,0.3131
2016-17,1,16,37,22,0.0044
2016-17,1,16,37,23,0.0192
2016-17,1,16,37,25,0.0059
2016-17,1,16,37,24,0.0
2016-17,1,16,37,21,0.0
2016-17,1,16,37,27,0.0015
2016-17,1,16,37,26,0.0
2016-17,1,16,37,15,0.0
2016-17,1,16,37,11,0.0
2016-17,1,16,37,17,0.0
2016-17,1,16,37,35,0.0
2016-17,1,16,37,34,0.0
2016-17,1,16,37,31,0.0
2016-17,1,16,37,37,0.6559
2016-17,1,16,37,99,0.3131
2016-17,1,16,99,22,0.0
2016-17,1,16,99,23,0.0
2016-17,1,16,99,25,0.0
2016-17,1,16,99,24,0.0
2016-17,1,16,99,21,0.0
2016-17,1,16,99,27,0.0
2016-17,1,16,99,26,0.0
2016-17,1,16,99,15,0.0
2016-17,1,16,99,11,0.0
2016-17,1,16,99,17,0.0
2016-17,1,16,99,35,0.0
2016-17,1,16,99,34,0.0
2016-17,1,16,99,31,0.0
2016-17,1,16,99,37,0.0
2016-17,1,16,99,99,1.0
2016-17,1,17,11,22,0.0
2016-17,1,17,11,23,0.0
2016-17,1,17,11,25,0.0
2016-17,1,17,11,24,0.0
2016-17,1,17,11,21,0.0
2016-17,1,17,11,27,0.0
2016-17,1,17,11,26,0.0
2016-17,1,17,11,15,0.0
2016-17,1,17,11,11,0.5373
2016-17,1,17,11,17,0.008
2016-17,1,17,11,35,0.0
2016-17,1,17,11,34,0.0
2016-17,1,17,11,31,0.0
2016-17,1,17,11,37,0.0
2016-17,1,17,11,99,0.4547
2016-17,1,17,15,22,0.0
2016-17,1,17,15,23,0.0
2016-17,1,17,15,25,0.0
2016-17,1,17,15,24,0.0
2016-17,1,17,15,21,0.0
2016-17,1,17,15,27,0.0
2016-17,1,17,15,26,0.0
2016-17,1,17,15,15,0.5453
2016-17,1,17,15,11,0.0
2016-17,1,17,15,17,0.0
2016-17,1,17,15,35,0.0
2016-17,1,17,15,34,0.0
2016-17,1,17,15,31,0.0
2016-17,1,17,15,37,0.0
2016-17,1,17,15,99,0.4547
2016-17,1,17,17,22,0.0
2016-17,1,17,17,23,0.0
2016-17,1,17,17,25,0.0
2016-17,1,17,17,24,0.0
2016-17,1,17,17,21,0.0
2016-17,1,17,17,27,0.0
2016-17,1,17,17,26,0.0
2016-17,1,17,17,15,0.0045
2016-17,1,17,17,11,0.0
2016-17,1,17,17,17,0.5408
2016-17,1,17,17,35,0.0
2016-17,1,17,17,34,0.0
2016-17,1,17,17,31,0.0
2016-17,1,17,17,37,0.0
2016-17,1,17,17,99,0.4547
2016-17,1,17,21,22,0.0
2016-17,1,17,21,23,0.0
2016-17,1,17,21,25,0.0
2016-17,1,17,21,24,0.0
2016-17,1,17,21,21,0.614
2016-17,1,17,21,27,0.0
2016-17,1,17,21,26,0.0
2016-17,1,17,21,15,0.0
2016-17,1,17,21,11,0.0
2016-17,1,17,21,17,0.0
2016-17,1,17,21,35,0.0
2016-17,1,17,21,34,0.0
2016-17,1,17,21,31,0.0692
2016-17,1,17,21,37,0.0
2016-17,1,17,21,99,0.3168
2016-17,1,17,22,22,0.5572
2016-17,1,17,22,23,0.0212
2016-17,1,17,22,25,0.013
2016-17,1,17,22,24,0.0
2016-17,1,17,22,21,0.0226
2016-17,1,17,22,27,0.0
2016-17,1,17,22,26,0.0
2016-17,1,17,22,15,0.0
2016-17,1,17,22,11,0.0
2016-17,1,17,22,17,0.0
2016-17,1,17,22,35,0.0
2016-17,1,17,22,34,0.0
2016-17,1,17,22,31,0.0692
2016-17,1,17,22,37,0.0
2016-17,1,17,22,99,0.3168
2016-17,1,17,23,22,0.1048
2016-17,1,17,23,23,0.5091
2016-17,1,17,23,25,0.0
2016-17,1,17,23,24,0.0
2016-17,1,17,23,21,0.0
2016-17,1,17,23,27,0.0
2016-17,1,17,23,26,0.0
2016-17,1,17,23,15,0.0
2016-17,1,17,23,11,0.0
2016-17,1,17,23,17,0.0
2016-17,1,17,23,35,0.0
2016-17,1,17,23,34,0.0692
2016-17,1,17,23,31,0.0
2016-17,1,17,23,37,0.0
2016-17,1,17,23,99,0.3168
2016-17,1,17,25,22,0.0186
2016-17,1,17,25,23,0.0136
2016-17,1,17,25,25,0.5817
2016-17,1,17,25,24,0.0
2016-17,1,17,25,21,0.0
2016-17,1,17,25,27,0.0
2016-17,1,17,25,26,0.0
2016-17,1,17,25,15,0.0
2016-17,1,17,25,11,0.0
2016-17,1,17,25,17,0.0
2016-17,1,17,25,35,0.035
2016-17,1,17,25,34,0.0
2016-17,1,17,25,31,0.0
2016-17,1,17,25,37,0.0342
2016-17,1,17,25,99,0.3168
2016-17,1,17,27,22,0.0359
2016-17,1,17,27,23,0.0359
2016-17,1,17,27,25,0.0359
2016-17,1,17,27,24,0.0
2016-17,1,17,27,21,0.0
2016-17,1,17,27,27,0.5062
2016-17,1,17,27,26,0.0
2016-17,1,17,27,15,0.0
2016-17,1,17,27,11,0.0
2016-17,1,17,27,17,0.0
2016-17,1,17,27,35,0.0
2016-17,1,17,27,34,0.0
2016-17,1,17,27,31,0.0
2016-17,1,17,27,37,0.0692
2016-17,1,17,27,99,0.3168
2016-17,1,17,31,22,0.0005
2016-17,1,17,31,23,0.0004
2016-17,1,17,31,25,0.0001
2016-17,1,17,31,24,0.0
2016-17,1,17,31,21,0.0
2016-17,1,17,31,27,0.0
2016-17,1,17,31,26,0.0
2016-17,1,17,31,15,0.0
2016-17,1,17,31,11,0.0
2016-17,1,17,31,17,0.0
2016-17,1,17,31,35,0.0
2016-17,1,17,31,34,0.0987
2016-17,1,17,31,31,0.385
2016-17,1,17,31,37,0.0734
2016-17,1,17,31,99,0.4418
2016-17,1,17,34,22,0.0011
2016-17,1,17,34,23,0.0
2016-17,1,17,34,25,0.0
2016-17,1,17,34,24,0.0
2016-17,1,17,34,21,0.0
2016-17,1,17,34,27,0.0
2016-17,1,17,34,26,0.0
2016-17,1,17,34,15,0.0
2016-17,1,17,34,11,0.0
2016-17,1,17,34,17,0.0
2016-17,1,17,34,35,0.0
2016-17,1,17,34,34,0.5571
2016-17,1,17,34,31,0.0
2016-17,1,17,34,37,0.0
2016-17,1,17,34,99,0.4418
2016-17,1,17,35,22,0.0011
2016-17,1,17,35,23,0.0
2016-17,1,17,35,25,0.0
2016-17,1,17,35,24,0.0
2016-17,1,17,35,21,0.0
2016-17,1,17,35,27,0.0
2016-17,1,17,35,26,0.0
2016-17,1,17,35,15,0.0
2016-17,1,17,35,11,0.0
2016-17,1,17,35,17,0.0
2016-17,1,17,35,35,0.5571
2016-17,1,17,35,34,0.0
2016-17,1,17,35,31,0.0
2016-17,1,17,35,37,0.0
2016-17,1,17,35,99,0.4418
2016-17,1,17,37,22,0.0002
2016-17,1,17,37,23,0.0007
2016-17,1,17,37,25,0.0002
2016-17,1,17,37,24,0.0
2016-17,1,17,37,21,0.0
2016-17,1,17,37,27,0.0001
2016-17,1,17,37,26,0.0
2016-17,1,17,37,15,0.0
2016-17,1,17,37,11,0.0
2016-17,1,17,37,17,0.0
2016-17,1,17,37,35,0.0
2016-17,1,17,37,34,0.0
2016-17,1,17,37,31,0.0
2016-17,1,17,37,37,0.5571
2016-17,1,17,37,99,0.4418
2016-17,1,17,99,22,0.0
2016-17,1,17,99,23,0.0
2016-17,1,17,99,25,0.0
2016-17,1,17,99,24,0.0
2016-17,1,17,99,21,0.0
2016-17,1,17,99,27,0.0
2016-17,1,17,99,26,0.0
2016-17,1,17,99,15,0.0
2016-17,1,17,99,11,0.0
2016-17,1,17,99,17,0.0
2016-17,1,17,99,35,0.0
2016-17,1,17,99,34,0.0
2016-17,1,17,99,31,0.0
2016-17,1,17,99,37,0.0
2016-17,1,17,99,99,1.0
2016-17,1,18,11,22,0.0
2016-17,1,18,11,23,0.0
2016-17,1,18,11,25,0.0
2016-17,1,18,11,24,0.0
2016-17,1,18,11,21,0.0
2016-17,1,18,11,27,0.0
2016-17,1,18,11,26,0.0
2016-17,1,18,11,15,0.0
2016-17,1,18,11,11,0.3066
2016-17,1,18,11,17,0.0
2016-17,1,18,11,35,0.0
2016-17,1,18,11,34,0.0
2016-17,1,18,11,31,0.0
2016-17,1,18,11,37,0.0
2016-17,1,18,11,99,0.6934
2016-17,1,18,15,22,0.0
2016-17,1,18,15,23,0.0
2016-17,1,18,15,25,0.0
2016-17,1,18,15,24,0.0
2016-17,1,18,15,21,0.0
2016-17,1,18,15,27,0.0
2016-17,1,18,15,26,0.0
2016-17,1,18,15,15,0.3066
2016-17,1,18,15,11,0.0
2016-17,1,18,15,17,0.0
2016-17,1,18,15,35,0.0
2016-17,1,18,15,34,0.0
2016-17,1,18,15,31,0.0
2016-17,1,18,15,37,0.0
2016-17,1,18,15,99,0.6934
2016-17,1,18,17,22,0.0
2016-17,1,18,17,23,0.0
2016-17,1,18,17,25,0.0
2016-17,1,18,17,24,0.0
2016-17,1,18,17,21,0.0
2016-17,1,18,17,27,0.0
2016-17,1,18,17,26,0.0
2016-17,1,18,17,15,0.0045
2016-17,1,18,17,11,0.0
2016-17,1,18,17,17,0.302
2016-17,1,18,17,35,0.0
2016-17,1,18,17,34,0.0
2016-17,1,18,17,31,0.0
2016-17,1,18,17,37,0.0
2016-17,1,18,17,99,0.6934
2016-17,1,18,21,22,0.0
2016-17,1,18,21,23,0.0
2016-17,1,18,21,25,0.0
2016-17,1,18,21,24,0.0
2016-17,1,18,21,21,0.3384
2016-17,1,18,21,27,0.0
2016-17,1,18,21,26,0.0
2016-17,1,18,21,15,0.0
2016-17,1,18,21,11,0.0
2016-17,1,18,21,17,0.0
2016-17,1,18,21,35,0.0
2016-17,1,18,21,34,0.0
2016-17,1,18,21,31,0.1077
2016-17,1,18,21,37,0.0
2016-17,1,18,21,99,0.5539
2016-17,1,18,22,22,0.3189
2016-17,1,18,22,23,0.0117
2016-17,1,18,22,25,0.0078
2016-17,1,18,22,24,0.0
2016-17,1,18,22,21,0.0
2016-17,1,18,22,27,0.0
2016-17,1,18,22,26,0.0
2016-17,1,18,22,15,0.0
2016-17,1,18,22,11,0.0
2016-17,1,18,22,17,0.0
2016-17,1,18,22,35,0.0
2016-17,1,18,22,34,0.0
2016-17,1,18,22,31,0.1077
2016-17,1,18,22,37,0.0
2016-17,1,18,22,99,0.5539
2016-17,1,18,23,22,0.0556
2016-17,1,18,23,23,0.2828
2016-17,1,18,23,25,0.0
2016-17,1,18,23,24,0.0
2016-17,1,18,23,21,0.0
2016-17,1,18,23,27,0.0
2016-17,1,18,23,26,0.0
2016-17,1,18,23,15,0.0
2016-17,1,18,23,11,0.0
2016-17,1,18,23,17,0.0
2016-17,1,18,23,35,0.0
2016-17,1,18,23,34,0.0538
2016-17,1,18,23,31,0.0538
2016-17,1,18,23,37,0.0
2016-17,1,18,23,99,0.5539
2016-17,1,18,25,22,0.0
2016-17,1,18,25,23,0.0032
2016-17,1,18,25,25,0.3352
2016-17,1,18,25,24,0.0
2016-17,1,18,25,21,0.0
2016-17,1,18,25,27,0.0
2016-17,1,18,25,26,0.0
2016-17,1,18,25,15,0.0
2016-17,1,18,25,11,0.0
2016-17,1,18,25,17,0.0
2016-17,1,18,25,35,0.1077
2016-17,1,18,25,34,0.0
2016-17,1,18,25,31,0.0
2016-17,1,18,25,37,0.0
2016-17,1,18,25,99,0.5539
2016-17,1,18,27,22,0.0198
2016-17,1,18,27,23,0.0198
2016-17,1,18,27,25,0.0198
2016-17,1,18,27,24,0.0
2016-17,1,18,27,21,0.0
2016-17,1,18,27,27,0.279
2016-17,1,18,27,26,0.0
2016-17,1,18,27,15,0.0
2016-17,1,18,27,11,0.0
2016-17,1,18,27,17,0.0
2016-17,1,18,27,35,0.0
2016-17,1,18,27,34,0.0
2016-17,1,18,27,31,0.0
2016-17,1,18,27,37,0.1077
2016-17,1,18,27,99,0.5539
2016-17,1,18,31,22,0.0
2016-17,1,18,31,23,0.0
2016-17,1,18,31,25,0.0
2016-17,1,18,31,24,0.0
2016-17,1,18,31,21,0.0
2016-17,1,18,31,27,0.0
2016-17,1,18,31,26,0.0
2016-17,1,18,31,15,0.0
2016-17,1,18,31,11,0.0
2016-17,1,18,31,17,0.0
2016-17,1,18,31,35,0.0
2016-17,1,18,31,34,0.0
2016-17,1,18,31,31,0.2934
2016-17,1,18,31,37,0.0
2016-17,1,18,31,99,0.7066
2016-17,1,18,34,22,0.0
2016-17,1,18,34,23,0.0
2016-17,1,18,34,25,0.0
2016-17,1,18,34,24,0.0
2016-17,1,18,34,21,0.0
2016-17,1,18,34,27,0.0
2016-17,1,18,34,26,0.0
2016-17,1,18,34,15,0.0
2016-17,1,18,34,11,0.0
2016-17,1,18,34,17,0.0
2016-17,1,18,34,35,0.0
2016-17,1,18,34,34,0.2934
2016-17,1,18,34,31,0.0
2016-17,1,18,34,37,0.0
2016-17,1,18,34,99,0.7066
2016-17,1,18,35,22,0.0
2016-17,1,18,35,23,0.0
2016-17,1,18,35,25,0.0
2016-17,1,18,35,24,0.0
2016-17,1,18,35,21,0.0
2016-17,1,18,35,27,0.0
2016-17,1,18,35,26,0.0
2016-17,1,18,35,15,0.0
2016-17,1,18,35,11,0.0
2016-17,1,18,35,17,0.0
2016-17,1,18,35,35,0.2934
2016-17,1,18,35,34,0.0
2016-17,1,18,35,31,0.0
2016-17,1,18,35,37,0.0
2016-17,1,18,35,99,0.7066
2016-17,1,18,37,22,0.0
2016-17,1,18,37,23,0.0
2016-17,1,18,37,25,0.0
2016-17,1,18,37,24,0.0
2016-17,1,18,37,21,0.0
2016-17,1,18,37,27,0.0
2016-17,1,18,37,26,0.0
2016-17,1,18,37,15,0.0
2016-17,1,18,37,11,0.0
2016-17,1,18,37,17,0.0
2016-17,1,18,37,35,0.0
2016-17,1,18,37,34,0.0
2016-17,1,18,37,31,0.0
2016-17,1,18,37,37,0.2934
2016-17,1,18,37,99,0.7066
2016-17,1,18,99,22,0.0
2016-17,1,18,99,23,0.0
2016-17,1,18,99,25,0.0
2016-17,1,18,99,24,0.0
2016-17,1,18,99,21,0.0
2016-17,1,18,99,27,0.0
2016-17,1,18,99,26,0.0
2016-17,1,18,99,15,0.0
2016-17,1,18,99,11,0.0
2016-17,1,18,99,17,0.0
2016-17,1,18,99,35,0.0
2016-17,1,18,99,34,0.0
2016-17,1,18,99,31,0.0
2016-17,1,18,99,37,0.0
2016-17,1,18,99,99,1.0
2017-18,2,4,11,22,0.0
2017-18,2,4,11,23,0.0
2017-18,2,4,11,25,0.0
2017-18,2,4,11,24,0.0
2017-18,2,4,11,21,0.0
2017-18,2,4,11,27,0.0055
2017-18,2,4,11,26,0.0766
2017-18,2,4,11,15,0.0
2017-18,2,4,11,11,0.1046
2017-18,2,4,11,17,0.8073
2017-18,2,4,11,35,0.0
2017-18,2,4,11,34,0.0
2017-18,2,4,11,31,0.0051
2017-18,2,4,11,37,0.0
2017-18,2,4,11,99,0.0008
2017-18,2,4,15,22,0.0
2017-18,2,4,15,23,0.0
2017-18,2,4,15,25,0.0
2017-18,2,4,15,24,0.0
2017-18,2,4,15,21,0.0
2017-18,2,4,15,27,0.0
2017-18,2,4,15,26,0.0821
2017-18,2,4,15,15,0.9119
2017-18,2,4,15,11,0.0
2017-18,2,4,15,17,0.0
2017-18,2,4,15,35,0.0051
2017-18,2,4,15,34,0.0
2017-18,2,4,15,31,0.0
2017-18,2,4,15,37,0.0
2017-18,2,4,15,99,0.0008
2017-18,2,4,17,22,0.0
2017-18,2,4,17,23,0.0
2017-18,2,4,17,25,0.0
2017-18,2,4,17,24,0.0016
2017-18,2,4,17,21,0.0014
2017-18,2,4,17,27,0.0155
2017-18,2,4,17,26,0.0637
2017-18,2,4,17,15,0.0052
2017-18,2,4,17,11,0.2416
2017-18,2,4,17,17,0.6651
2017-18,2,4,17,35,0.0002
2017-18,2,4,17,34,0.0022
2017-18,2,4,17,31,0.0
2017-18,2,4,17,37,0.0027
2017-18,2,4,17,99,0.0008
2017-18,2,4,21,22,0.0
2017-18,2,4,21,23,0.0
2017-18,2,4,21,25,0.0
2017-18,2,4,21,24,0.0
2017-18,2,4,21,21,0.6202
2017-18,2,4,21,27,0.0
2017-18,2,4,21,26,0.0
2017-18,2,4,21,15,0.0
2017-18,2,4,21,11,0.0
2017-18,2,4,21,17,0.0
2017-18,2,4,21,35,0.0
2017-18,2,4,21,34,0.0
2017-18,2,4,21,31,0.3788
2017-18,2,4,21,37,0.0
2017-18,2,4,21,99,0.0011
2017-18,2,4,24,22,0.0
2017-18,2,4,24,23,0.0
2017-18,2,4,24,25,0.0
2017-18,2,4,24,24,0.6202
2017-18,2,4,24,21,0.0
2017-18,2,4,24,27,0.0
2017-18,2,4,24,26,0.0
2017-18,2,4,24,15,0.0
2017-18,2,4,24,11,0.0
2017-18,2,4,24,17,0.0
2017-18,2,4,24,35,0.0
2017-18,2,4,24,34,0.3788
2017-18,2,4,24,31,0.0
2017-18,2,4,24,37,0.0
2017-18,2,4,24,99,0.0011
2017-18,2,4,26,22,0.0
2017-18,2,4,26,23,0.0
2017-18,2,4,26,25,0.0
2017-18,2,4,26,24,0.0
2017-18,2,4,26,21,0.0
2017-18,2,4,26,27,0.0
2017-18,2,4,26,26,0.6202
2017-18,2,4,26,15,0.0
2017-18,2,4,26,11,0.0
2017-18,2,4,26,17,0.0
2017-18,2,4,26,35,0.0
2017-18,2,4,26,34,0.2525
2017-18,2,4,26,31,0.0631
2017-18,2,4,26,37,0.0631
2017-18,2,4,26,99,0.0011
2017-18,2,4,27,22,0.0
2017-18,2,4,27,23,0.0
2017-18,2,4,27,25,0.0
2017-18,2,4,27,24,0.0
2017-18,2,4,27,21,0.0
2017-18,2,4,27,27,0.3947
2017-18,2,4,27,26,0.2255
2017-18,2,4,27,15,0.0
2017-18,2,4,27,11,0.0
2017-18,2,4,27,17,0.0
2017-18,2,4,27,35,0.0
2017-18,2,4,27,34,0.0
2017-18,2,4,27,31,0.0
2017-18,2,4,27,37,0.3788
2017-18,2,4,27,99,0.0011
2017-18,2,4,31,22,0.0
2017-18,2,4,31,23,0.0
2017-18,2,4,31,25,0.0
2017-18,2,4,31,24,0.0
2017-18,2,4,31,21,0.0
2017-18,2,4,31,27,0.0
2017-18,2,4,31,26,0.4326
2017-18,2,4,31,15,0.0
2017-18,2,4,31,11,0.0
2017-18,2,4,31,17,0.0
2017-18,2,4,31,35,0.0
2017-18,2,4,31,34,0.0
2017-18,2,4,31,31,0.0
2017-18,2,4,31,37,0.5635
2017-18,2,4,31,99,0.004
2017-18,2,4,34,22,0.0
2017-18,2,4,34,23,0.0
2017-18,2,4,34,25,0.0
2017-18,2,4,34,24,0.0
2017-18,2,4,34,21,0.0
2017-18,2,4,34,27,0.0
2017-18,2,4,34,26,0.4326
2017-18,2,4,34,15,0.0
2017-18,2,4,34,11,0.0
2017-18,2,4,34,17,0.0
2017-18,2,4,34,35,0.0
2017-18,2,4,34,34,0.5635
2017-18,2,4,34,31,0.0
2017-18,2,4,34,37,0.0
2017-18,2,4,34,99,0.004
2017-18,2,4,35,22,0.0
2017-18,2,4,35,23,0.0
2017-18,2,4,35,25,0.0
2017-18,2,4,35,24,0.0
2017-18,2,4,35,21,0.0
2017-18,2,4,35,27,0.0
2017-18,2,4,35,26,0.4326
2017-18,2,4,35,15,0.0
2017-18,2,4,35,11,0.0
2017-18,2,4,35,17,0.0
2017-18,2,4,35,35,0.3944
2017-18,2,4,35,34,0.0563
2017-18,2,4,35,31,0.0563
2017-18,2,4,35,37,0.0563
2017-18,2,4,35,99,0.004
2017-18,2,4,37,22,0.0
2017-18,2,4,37,23,0.0
2017-18,2,4,37,25,0.0
2017-18,2,4,37,24,0.0
2017-18,2,4,37,21,0.0
2017-18,2,4,37,27,0.0
2017-18,2,4,37,26,0.4326
2017-18,2,4,37,15,0.0
2017-18,2,4,37,11,0.0
2017-18,2,4,37,17,0.0
2017-18,2,4,37,35,0.0
2017-18,2,4,37,34,0.0
2017-18,2,4,37,31,0.0
2017-18,2,4,37,37,0.5635
2017-18,2,4,37,99,0.004
2017-18,2,4,99,22,0.0
2017-18,2,4,99,23,0.0
2017-18,2,4,99,25,0.0
2017-18,2,4,99,24,0.0
2017-18,2,4,99,21,0.0
2017-18,2,4,99,27,0.0
2017-18,2,4,99,26,0.0
2017-18,2,4,99,15,0.0
2017-18,2,4,99,11,0.0
2017-18,2,4,99,17,0.0
2017-18,2,4,99,35,0.0
2017-18,2,4,99,34,0.0
2017-18,2,4,99,31,0.0
2017-18,2,4,99,37,0.0
2017-18,2,4,99,99,1.0
2017-18,2,5,11,22,0.0
2017-18,2,5,11,23,0.0
2017-18,2,5,11,25,0.0
2017-18,2,5,11,24,0.0
2017-18,2,5,11,21,0.0
2017-18,2,5,11,27,0.02
2017-18,2,5,11,26,0.2765
2017-18,2,5,11,15,0.0
2017-18,2,5,11,11,0.2244
2017-18,2,5,11,17,0.4645
2017-18,2,5,11,35,0.0
2017-18,2,5,11,34,0.0087
2017-18,2,5,11,31,0.0048
2017-18,2,5,11,37,0.0
2017-18,2,5,11,99,0.0012
2017-18,2,5,15,22,0.0
2017-18,2,5,15,23,0.0
2017-18,2,5,15,25,0.0
2017-18,2,5,15,24,0.0
2017-18,2,5,15,21,0.0
2017-18,2,5,15,27,0.0
2017-18,2,5,15,26,0.2965
2017-18,2,5,15,15,0.6888
2017-18,2,5,15,11,0.0
2017-18,2,5,15,17,0.0
2017-18,2,5,15,35,0.0135
2017-18,2,5,15,34,0.0
2017-18,2,5,15,31,0.0
2017-18,2,5,15,37,0.0
2017-18,2,5,15,99,0.0012
2017-18,2,5,17,22,0.0
2017-18,2,5,17,23,0.0
2017-18,2,5,17,25,0.0
2017-18,2,5,17,24,0.0055
2017-18,2,5,17,21,0.0082
2017-18,2,5,17,27,0.0282
2017-18,2,5,17,26,0.2546
2017-18,2,5,17,15,0.0006
2017-18,2,5,17,11,0.2163
2017-18,2,5,17,17,0.4719
2017-18,2,5,17,35,0.0008
2017-18,2,5,17,34,0.0055
2017-18,2,5,17,31,0.0
2017-18,2,5,17,37,0.0072
2017-18,2,5,17,99,0.0012
2017-18,2,5,21,22,0.0
2017-18,2,5,21,23,0.0
2017-18,2,5,21,25,0.0
2017-18,2,5,21,24,0.0
2017-18,2,5,21,21,0.7552
2017-18,2,5,21,27,0.0
2017-18,2,5,21,26,0.0
2017-18,2,5,21,15,0.0
2017-18,2,5,21,11,0.0
2017-18,2,5,21,17,0.0
2017-18,2,5,21,35,0.0
2017-18,2,5,21,34,0.0
2017-18,2,5,21,31,0.2439
2017-18,2,5,21,37,0.0
2017-18,2,5,21,99,0.0009
2017-18,2,5,24,22,0.0
2017-18,2,5,24,23,0.0
2017-18,2,5,24,25,0.0
2017-18,2,5,24,24,0.7552
2017-18,2,5,24,21,0.0
2017-18,2,5,24,27,0.0
2017-18,2,5,24,26,0.0
2017-18,2,5,24,15,0.0
2017-18,2,5,24,11,0.0
2017-18,2,5,24,17,0.0
2017-18,2,5,24,35,0.0
2017-18,2,5,24,34,0.2439
2017-18,2,5,24,31,0.0
2017-18,2,5,24,37,0.0
2017-18,2,5,24,99,0.0009
2017-18,2,5,26,22,0.0
2017-18,2,5,26,23,0.0
2017-18,2,5,26,25,0.0
2017-18,2,5,26,24,0.0
2017-18,2,5,26,21,0.0
2017-18,2,5,26,27,0.0
2017-18,2,5,26,26,0.7552
2017-18,2,5,26,15,0.0
2017-18,2,5,26,11,0.0
2017-18,2,5,26,17,0.0
2017-18,2,5,26,35,0.0
2017-18,2,5,26,34,0.1626
2017-18,2,5,26,31,0.0407
2017-18,2,5,26,37,0.0407
2017-18,2,5,26,99,0.0009
2017-18,2,5,27,22,0.0
2017-18,2,5,27,23,0.0
2017-18,2,5,27,25,0.0
2017-18,2,5,27,24,0.0
2017-18,2,5,27,21,0.0
2017-18,2,5,27,27,0.4806
2017-18,2,5,27,26,0.2746
2017-18,2,5,27,15,0.0
2017-18,2,5,27,11,0.0
2017-18,2,5,27,17,0.0
2017-18,2,5,27,35,0.0
2017-18,2,5,27,34,0.0
2017-18,2,5,27,31,0.0
2017-18,2,5,27,37,0.2439
2017-18,2,5,27,99,0.0009
2017-18,2,5,31,22,0.0
2017-18,2,5,31,23,0.0
2017-18,2,5,31,25,0.0
2017-18,2,5,31,24,0.0
2017-18,2,5,31,21,0.0
2017-18,2,5,31,27,0.0
2017-18,2,5,31,26,0.4953
2017-18,2,5,31,15,0.0
2017-18,2,5,31,11,0.0
2017-18,2,5,31,17,0.0
2017-18,2,5,31,35,0.0
2017-18,2,5,31,34,0.0
2017-18,2,5,31,31,0.0
2017-18,2,5,31,37,0.5014
2017-18,2,5,31,99,0.0032
2017-18,2,5,34,22,0.0
2017-18,2,5,34,23,0.0
2017-18,2,5,34,25,0.0
2017-18,2,5,34,24,0.0
2017-18,2,5,34,21,0.0
2017-18,2,5,34,27,0.0
2017-18,2,5,34,26,0.4953
2017-18,2,5,34,15,0.0
2017-18,2,5,34,11,0.0
2017-18,2,5,34,17,0.0
2017-18,2,5,34,35,0.0
2017-18,2,5,34,34,0.5014
2017-18,2,5,34,31,0.0
2017-18,2,5,34,37,0.0
2017-18,2,5,34,99,0.0032
2017-18,2,5,35,22,0.0
2017-18,2,5,35,23,0.0
2017-18,2,5,35,25,0.0
2017-18,2,5,35,24,0.0
2017-18,2,5,35,21,0.0
2017-18,2,5,35,27,0.0
2017-18,2,5,35,26,0.4953
2017-18,2,5,35,15,0.0
2017-18,2,5,35,11,0.0
2017-18,2,5,35,17,0.0
2017-18,2,5,35,35,0.351
2017-18,2,5,35,34,0.0501
2017-18,2,5,35,31,0.0501
2017-18,2,5,35,37,0.0501
2017-18,2,5,35,99,0.0032
2017-18,2,5,37,22,0.0
2017-18,2,5,37,23,0.0
2017-18,2,5,37,25,0.0
2017-18,2,5,37,24,0.0
2017-18,2,5,37,21,0.0
2017-18,2,5,37,27,0.0
2017-18,2,5,37,26,0.4953
2017-18,2,5,37,15,0.0
2017-18,2,5,37,11,0.0
2017-18,2,5,37,17,0.0
2017-18,2,5,37,35,0.0
2017-18,2,5,37,34,0.0
2017-18,2,5,37,31,0.0
2017-18,2,5,37,37,0.5014
2017-18,2,5,37,99,0.0032
